3.0 246.275935 372.007656
3.75 150.1383482 355.25307469999996
2.25 -488.18788493 166.24527440000008
6.75 341.3109813 -271.3271403
6.0 340.1798575 -212.5370666
6.0 0.8015329999999494 -159.7854249
2.25 202.79580900000008 -210.94551810000002
1.5 453.39358430000004 254.23275280000007
2.25 -116.28609260000002 338.1771074999999
4.5 435.6453798000001 -181.2850573
2.25 0.04094180000004144 -438.92538843
2.25 319.8104404999999 -148.46569139999997
2.25 302.99677069999996 305.77139139999997
2.25 -369.0696921 -370.23020429999997
5.5 -346.9180173 401.3914762999999
2.25 69.40973359999998 -9.648844900000029
2.25 -322.92604719999997 -9.57313240000002
2.25 -56.23171070000001 50.48289
3.75 -364.9196501 -336.3998621
3.75 -483.10538406 412.7454034
1.5 -47.36358569999999 -63.463745200000005
1.5 274.0126331 -267.5325191
3.75 205.84033319999992 73.27913369999999
2.25 -468.29837486 193.90930819999994
4.5 86.77917850000006 383.75848129999986
2.25 124.69525979999992 266.99088519999987
6.6 22.005186900000012 -99.36681840000006
3.75 130.81699079999999 97.74547979999988
2.2 -331.4196765 -224.4926903
5.5 -275.7075257 23.373475299999996
6.6 470.2147047000001 -174.66437660000003
6.6 283.81222560000003 -3.2826876999999968
4.4 -179.71771390000004 406.9053827
2.2 -175.8993681 155.17313160000003
1.5 149.0053537 200.60178459999986
2.25 -331.6197646 375.50055299999997
3.0 428.8563609 -455.76529723
3.75 34.002994599999965 418.68682390000004
1.5 175.23457040000005 -326.4755106
12.75 -135.3468874 187.9674912999999
10.5 8.731777399999999 -402.08486858
5.25 -190.09122049999996 -301.69979190000004
2.25 240.80990099999997 368.7032584000001
2.25 -273.41705579999996 -412.96521181
1.5 -253.52947039999998 181.04182500000002
5.25 456.14606000000003 383.2165719000001
3.0 -404.49516582 92.19783969999992
3.75 -81.33314990000002 296.9065233
3.0 -471.83059349 135.51305000000002
3.0 -243.91073819999997 -9.903454600000032
1.5 381.64224019999995 262.8380843000001
3.0 -143.7024679 -352.7567372
1.5 0.37011030000002165 -142.22044380000006
1.5 94.3030407 -323.8603051
2.25 -3.5733093000000054 -472.07920524
3.75 -461.97945834 -461.21113286
2.25 -34.740936199999965 -493.75313153
2.25 183.48324609999997 -462.86089022
3.0 407.70693760000006 270.3250149999999
2.25 7.979537199999982 -140.0140753
1.5 -339.061973 -77.6384655
3.0 -240.52320350000002 -164.9594007
1.5 -401.05010654 464.07721519999996
3.0 436.8307645 124.11129830000004
2.25 -272.45331600000003 347.4128147
2.25 -142.3388235 -450.46266557
1.5 -430.79272054 -414.60273269
4.4 59.40809680000007 346.4628723999999
2.2 -89.98141880000003 267.08089069999994
2.25 -466.03486377 -101.76844079999995
1.5 -436.14387375 -463.74331193
5.5 457.41963569999984 431.12884599999995
3.3 -201.74842940000002 -34.237079900000026
3.3 143.81174299999998 -280.1057123
3.3 461.8945408000001 -212.51966629999998
3.3 -74.5423783 -413.12915416
3.3 155.47419049999996 -377.291858
2.2 -457.73489592 -134.64548520000005
2.2 495.5737826000001 198.4227340000001
4.4 -91.3978454 -458.34811569
2.2 -364.41113659999996 31.993457899999953
3.3 -181.3380811 -9.45094180000001
3.0 -271.8518116 220.25058599999988
0.75 -250.0991619 -424.65909449000003
1.5 -59.72635390000005 278.3703262999999
7.5 429.00902299999996 396.2642243
3.75 -34.47616659999994 439.86221220000004
1.5 236.00481239999988 -359.8755247
1.5 -283.3766813 -48.98520869999993
1.5 -160.57147920000006 -190.8994133
3.0 27.587519000000043 -328.5244115
2.25 -320.7570031 88.1575451
1.5 -253.8885822 -272.7886287
0.75 43.93134989999999 248.1924054000001
3.75 -445.00289705 52.91608049999991
1.5 -475.58456715 -224.0159549
1.5 225.65427670000008 408.00239840000006
1.5 -430.1992077 372.2124014
2.25 -222.7855144 -146.36478240000002
1.5 -281.4127277 -434.74115639
2.25 191.55835950000005 -262.16614719999995
1.5 -166.13295020000004 -48.80648729999996
1.5 -82.43733719999994 -48.50858640000001
1.5 332.16432470000007 489.30217730000004
1.5 387.13204629999996 -409.77090169999997
1.5 -37.045697200000006 357.6989486
1.5 161.08772020000004 185.32443109999997
1.5 169.53167080000003 105.01796200000001
1.5 124.74349289999998 351.52173400000004
1.5 441.78115430000014 221.8713712
3.0 361.0074995 40.354462900000044
3.3 357.53656079999996 -200.29312570000002
6.0 -56.89477670000002 -415.32138179000003
7.7 201.59621189999996 -355.10703839999996
5.5 -90.4721659 373.4370228
2.25 150.0967862 72.30596200000002
1.5 110.56726409999999 305.24465900000007
1.5 12.829510700000014 -384.6127335
2.25 448.80758419999995 135.2052872999999
2.25 437.21567400000004 58.58569739999996
2.25 275.1996501 451.4403315999999
3.0 295.0415653 -476.7058582
3.0 347.8541086 296.13069959999996
4.5 -303.3147706 -180.1642986
2.25 -187.55414969999998 380.4432859
6.75 -292.54917950000004 -84.25070640000001
4.5 121.12994709999998 433.53338169999995
4.4 376.75843409999993 164.57062729999996
4.4 -328.871766 472.88532309999994
3.75 133.32104649999997 -110.50086959999999
2.2 214.6522543000001 -313.4265587
1.5 -51.92800630000005 22.78715550000004
2.2 -231.41320989999997 177.59593599999994
4.4 -78.51007240000001 -235.6171059
3.0 -164.6338313 36.25459210000008
2.2 113.10095279999996 -357.69624039999997
3.0 235.73239189999993 78.62363810000011
1.5 498.3198496 -67.58740049999994
5.25 -250.426633 117.47109310000008
5.25 -88.5738341 126.71389020000004
5.5 62.795931400000086 -183.43347850000004
3.75 -286.64754489999996 26.982651799999985
1.5 226.1970553 20.129461499999934
3.75 -290.90390709999997 84.48452679999991
2.25 -53.445586100000014 -53.757139600000016
3.0 -468.05211193 -193.260172
2.25 -449.33551065 -213.6238025
3.75 310.36402139999996 408.7307522
2.25 389.8154502 62.73366920000001
1.5 -61.80957480000001 398.6453967
3.3 -214.81132860000002 -439.03742067999997
2.25 -319.9179732 457.1980231
6.0 353.9412881999999 -222.17223
9.0 161.34115429999997 -205.2397686
3.75 -298.7700341 -398.2219126
1.5 15.033107399999949 151.98296389999996
4.5 15.193425600000069 378.90115319999995
1.5 -410.88055063 -252.7155828
2.25 59.919407099999944 -392.41666910000004
3.75 152.48212920000003 -231.47542719999996
2.25 425.6796993999999 252.26150660000008
3.0 -18.905613999999957 456.3823923
3.75 -333.7756105 69.9741894
1.5 -445.77215722 433.39628700000003
3.75 129.6842613 402.9894937
4.5 -154.5330232 -304.6748988
2.25 -127.36146359999998 -393.39212499999996
2.25 354.4360189 -399.5692258
5.5 36.16232389999993 -346.6922596
3.75 92.5250916 267.4802241
3.3 458.17659419999995 482.7226921
2.25 209.53615200000002 24.70854559999998
5.25 98.18070880000005 351.50893870000004
